,ProgramLevel,GlobalVariables,CoverageEstimation,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_3,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
395,0.03,2,100,3,1,-109,0,18,-124,-39,25,46,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
396,0.03,2,100,3,1,-113,0,-119,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
397,0.04,2,100,3,1,-26,0,23,7,8,9,47,20,33,47,110,-9,-101,-54,96,-68,89,-54,-118,65,25,-110,103,-97,70,-24,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
398,0.04,2,100,3,1,-109,0,34,32,96,10,56,-124,-106,-78,-118,7,88,25,33,43,7,37,-107,-21,29,32,-102,-23,-57,-15,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
399,0.03,2,100,3,1,20,0,0,-38,58,-92,-70,114,-99,-125,90,-24,-103,72,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
400,0.03,1,100,3,1,0,0,-26,68,97,78,82,120,-34,-38,-103,22,-100,-38,81,3,-65,-8,66,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027
401,0.02,1,100,3,1,0,0,-108,-77,52,-20,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
402,0.03,1,100,3,1,0,0,-63,108,81,-28,-23,102,-1,-120,122,67,119,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359
403,0.03,1,100,3,1,0,0,37,-64,60,54,-86,115,25,-30,-88,70,21,28,-6,-113,-37,-126,47,-20,-80,-73,103,-35,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628
404,0.03,1,100,3,1,0,0,-82,64,83,-42,-5,-74,82,103,-97,-53,-108,-89,29,90,-66,-73,121,-87,-29,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195
405,0.03,1,100,3,1,0,0,29,41,96,18,-92,3,38,56,-102,-72,66,5,-67,-111,-44,33,95,100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044
406,0.03,1,100,3,1,0,0,-111,69,-34,-43,-19,123,54,39,42,96,10,-102,-34,102,104,21,20,17,-80,-93,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481
407,0.03,1,100,3,1,0,0,-7,44,7,-6,-59,48,-74,-58,-101,-51,77,116,30,11,126,-11,46,81,-86,-79,93,100,-37,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711
408,0.03,1,100,3,1,0,0,23,-10,-17,14,-92,37,103,106,70,-52,-19,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
409,0.03,1,100,3,1,0,0,2,109,-48,61,109,36,111,99,-83,-127,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
410,0.03,1,100,3,1,0,0,68,-121,-19,65,-21,-45,68,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
411,0.03,1,100,3,1,0,0,118,-127,103,-23,-87,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
412,0.03,1,100,3,1,0,0,-11,-124,88,55,15,-7,-72,54,57,-64,-89,72,22,-32,32,89,96,-58,12,44,59,10,-4,-37,-123,-64,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435
413,0.03,1,100,3,1,0,0,-94,-38,48,-78,82,66,97,43,72,102,64,114,120,79,55,74,19,-12,-42,115,-29,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
414,0.03,1,100,3,1,0,0,105,127,113,-112,-113,-51,38,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
415,0.03,1,100,3,1,0,0,33,-52,18,110,92,20,27,-4,-24,10,43,-66,-66,32,64,-118,-89,7,94,-88,-124,60,62,108,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079
416,0.02,1,100,3,1,0,0,-28,-103,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
417,0.03,1,100,3,1,0,0,-118,18,-93,82,-101,82,26,80,115,5,88,-83,-109,-109,-127,109,-15,37,59,73,20,-8,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696
418,0.03,1,100,3,1,0,0,67,33,108,117,88,83,-68,-33,-24,-35,122,0,-111,-47,21,-3,117,104,-26,78,127,-2,-111,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956
419,0.03,1,100,3,1,0,0,-107,60,127,72,-78,66,27,59,-105,68,-85,25,93,122,55,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834
420,0.02,1,100,3,1,0,0,-72,-97,23,-57,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
421,0.03,1,100,3,1,0,0,-11,95,-82,24,-127,58,124,-80,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
422,0.03,1,100,3,1,0,0,71,40,28,30,-58,69,-107,-81,-118,-100,57,97,54,-80,-63,76,92,78,-107,10,8,96,-110,25,13,-88,25,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430
423,0.02,1,100,3,1,0,0,76,126,-118,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
424,0.03,1,100,3,1,0,0,4,-47,49,-17,24,26,34,-120,-39,-84,-18,-117,61,120,-103,-40,53,40,-127,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284
425,0.03,1,100,3,1,0,0,-32,-7,-96,25,118,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
426,0.03,1,100,3,1,0,0,54,65,30,-32,-113,1,-103,107,81,15,13,76,114,-3,25,83,51,-53,-16,37,-31,111,28,-45,-108,-25,71,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703
427,0.03,1,100,3,1,0,0,39,23,-119,13,-48,-73,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
428,0.03,1,100,3,1,0,0,-57,29,89,-62,87,-114,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
429,0.02,1,100,3,1,0,0,-28,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
430,0.03,1,100,3,1,0,0,-16,-22,86,90,98,94,-92,-61,85,118,119,100,121,-49,-27,53,-58,-124,-121,-6,-87,-85,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941
431,0.03,1,100,3,1,0,0,-101,-91,-56,57,-89,-68,62,-32,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
432,0.03,1,100,3,1,0,0,-78,119,73,-61,36,91,38,-45,-24,-99,-18,72,-85,89,-84,-77,42,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082
433,0.03,1,100,3,1,0,0,-34,57,-20,47,-18,-43,10,-68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263
434,0.03,1,100,3,1,0,0,62,80,-87,-113,80,19,-74,-102,-14,-88,-3,-98,-49,6,-120,-109,-2,5,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246
435,0.03,1,100,3,1,0,0,16,30,-89,93,-68,126,-18,-15,-83,-106,-47,-116,96,0,125,-31,68,-108,-96,106,66,13,-88,-93,-94,-91,71,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528
436,0.03,1,100,3,1,0,0,-45,105,43,122,-49,-74,-28,-83,-14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303
437,0.03,1,100,3,1,0,0,70,40,94,7,90,65,118,35,-55,-78,18,-64,-21,23,83,-70,-72,92,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216
438,0.03,1,100,3,1,0,0,46,-15,60,-84,-44,88,42,109,-89,36,-96,-106,-14,12,16,-44,74,39,-17,68,-54,-108,-97,27,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171
439,0.03,1,100,3,1,0,0,-2,23,46,55,-105,-83,55,24,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
440,0.03,1,100,3,1,0,0,-19,-62,11,-38,-26,113,-109,-127,98,-92,-104,17,-119,83,9,97,-122,8,-82,10,67,77,-98,-104,95,93,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142
441,0.03,1,100,3,1,0,0,-118,27,32,-95,-108,-127,60,86,65,27,117,-70,7,117,99,-105,-113,-64,-14,88,-116,-16,-5,127,-28,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
442,0.02,1,100,3,1,0,0,23,118,125,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
443,0.03,1,100,3,1,0,0,-36,11,-71,-109,103,-48,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
444,0.02,1,100,3,1,0,0,3,-127,-46,-20,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
445,0.03,1,100,3,1,0,0,24,101,116,13,118,-50,89,23,-10,40,-122,67,73,-115,110,-46,-62,110,55,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332
446,0.02,1,67,3,1,0,0,-115,-105,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
447,0.03,1,100,3,1,0,0,44,-40,-20,20,-85,73,18,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
448,0.03,1,100,3,1,0,0,20,59,-24,-49,-45,-52,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
449,0.03,1,100,3,1,0,0,42,-102,-64,32,47,3,29,-5,6,-40,-125,-14,73,88,71,-5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785
450,0.04,1,100,3,1,0,0,-9,-88,-5,-107,-34,12,-54,-46,30,95,-126,66,-6,-24,-45,-100,-53,38,127,98,91,37,-82,106,93,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121
451,0.02,1,67,3,1,0,0,-79,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
452,0.03,1,100,3,1,0,0,-57,-76,-95,46,-25,-33,-96,-106,41,-14,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323
453,0.02,1,100,3,1,0,0,11,19,0,112,-82,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
454,0.03,1,100,3,1,0,0,-18,-88,99,-26,-32,110,-87,22,34,42,-23,82,-33,-123,23,76,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915
455,0.03,1,100,3,1,0,0,-120,-51,-88,68,114,116,-121,10,-101,124,-41,-100,24,-91,-8,-73,21,76,73,46,91,-95,98,-90,119,-102,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314
456,0.03,1,100,3,1,0,0,-9,-103,71,-34,-87,-5,96,103,119,70,57,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
457,0.03,1,100,3,1,0,0,-66,122,-68,-21,76,39,99,-3,4,-50,-5,-2,70,17,-123,22,58,-117,-75,55,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386
458,0.02,1,100,3,1,0,0,-47,-98,70,71,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
459,0.03,1,100,3,1,0,0,78,22,124,120,85,-111,-66,5,-19,-31,48,65,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579
460,0.03,1,100,3,1,0,0,81,117,109,48,-105,-22,126,59,-83,5,-52,-81,-20,-21,2,101,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797
461,0.03,1,100,3,1,0,0,-115,46,-103,-73,-4,45,86,-29,34,85,61,43,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352
462,0.03,1,100,3,1,0,0,113,-32,72,35,1,70,18,124,9,91,-22,94,-74,13,-11,53,-77,76,-78,49,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442
463,0.03,1,100,3,1,0,0,24,37,-112,-26,-14,60,-14,3,43,70,89,-45,-57,85,111,-88,96,-125,-95,-73,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366
464,0.02,1,67,3,1,0,0,-36,68,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
465,0.03,1,100,3,1,0,0,-77,-17,72,96,29,-2,-80,28,-7,50,-23,-72,114,83,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544
466,0.03,1,100,3,1,0,0,-51,-76,-43,-107,-123,112,15,73,112,-52,13,-89,95,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539
467,0.03,1,100,3,1,0,0,-11,-126,-113,24,70,65,-115,-45,-118,126,-69,-125,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564
468,0.03,1,100,3,1,0,0,66,-36,86,-37,46,-66,0,-71,-33,-70,70,-88,28,-112,60,17,-48,-88,-96,47,-27,-96,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
469,0.03,1,100,3,1,0,0,46,39,-57,100,-44,103,-81,-58,-69,-91,-22,50,6,118,-3,-40,-118,53,92,-109,-63,22,5,-29,-94,-100,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580
470,0.03,1,100,3,1,0,0,71,122,-19,57,-29,41,-25,-58,-28,53,56,-6,84,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674
471,0.03,1,100,3,1,0,0,-31,97,75,66,-82,-52,-27,16,100,26,91,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424
472,0.03,1,100,3,1,0,0,-47,-61,99,-109,75,100,-28,-19,106,-13,48,94,-58,-38,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657
473,0.02,1,100,3,1,0,0,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
474,0.03,1,100,3,1,0,0,-35,34,1,-48,2,30,10,76,-87,-20,114,-25,-120,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592
475,0.03,1,100,3,1,0,0,70,37,-71,114,-107,-72,41,39,-85,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360
476,0.03,1,100,3,1,0,0,-34,127,33,54,-37,-104,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
477,0.03,1,100,3,1,0,0,127,-75,-105,-15,-121,-53,-5,-102,106,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
478,0.03,1,100,3,1,0,0,92,-26,-1,-122,-63,-9,72,108,110,69,-39,104,-73,19,104,-14,-24,23,2,-102,-3,-47,31,-101,-36,-103,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2657
479,0.03,1,100,3,1,0,0,27,-36,-43,-91,75,33,78,1,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
480,0.03,1,100,3,1,0,0,-59,92,119,-113,-57,127,111,108,-18,5,90,-85,-100,69,-1,62,-29,-122,31,90,-12,120,97,-26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
481,0.02,1,100,3,1,0,0,-51,95,3,-106,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
482,0.03,1,100,3,1,0,0,0,-7,-83,-73,62,-105,23,-61,-8,-49,-80,-29,49,-79,-8,83,-3,77,-47,59,-30,-100,-97,16,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064
483,0.03,1,100,3,1,0,0,17,24,-75,-121,-79,-20,16,-78,-66,108,0,97,-73,-28,-122,59,2,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015
484,0.02,1,100,3,1,0,0,70,-49,-12,-64,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
485,0.03,1,100,3,1,0,0,44,-50,104,70,-34,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
486,0.03,1,100,3,1,0,0,22,-103,-27,-57,-110,-11,9,-88,80,0,51,35,94,8,-34,104,-91,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026
487,0.02,1,100,3,1,0,0,-63,-37,104,-37,-4,-104,72,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
488,0.03,1,100,3,1,0,0,29,36,-81,-73,11,-91,-66,-127,80,-68,88,9,119,106,-96,19,-77,-44,-65,-127,-114,-75,-95,59,77,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380
489,0.03,1,100,3,1,0,0,-2,3,30,-76,-106,-62,75,-67,35,8,-68,31,-93,116,48,-117,117,-104,-26,-83,-37,-87,109,-6,117,-53,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147
490,0.03,1,100,3,1,0,0,72,33,-8,82,-105,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
