,ProgramLevel,CoverageEstimation,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
394,0.03,100,1,3,1,0,28,66,19,-106,-44,33,-75,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395,0.04,100,1,3,1,0,81,69,-121,46,-36,-57,-8,-19,126,51,6,40,87,-25,-93,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
396,0.03,100,1,3,1,0,-65,7,-19,98,-4,1,-59,-100,-19,-106,72,107,112,43,-58,1,107,-13,-46,95,20,-74,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
397,0.03,100,1,3,1,0,5,-4,-13,-53,-36,64,-35,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
398,0.03,100,1,3,1,0,-120,28,36,-6,114,-85,99,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
399,0.04,100,1,3,1,0,113,-50,46,112,-50,-23,-109,-97,-102,-56,52,-36,-82,-105,-80,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
400,0.03,100,1,3,1,0,4,-52,-84,101,98,-98,-102,-60,-9,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301
401,0.03,100,1,3,1,0,-59,-48,-86,-85,-12,-46,78,94,-65,74,-111,19,-42,66,84,-70,-28,-90,-21,-37,-10,110,-48,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733
402,0.03,100,1,3,1,0,117,-29,-5,-72,-84,-4,-33,-107,-78,106,-89,-115,83,74,-87,-61,-3,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176
403,0.03,100,1,3,1,0,-28,126,105,51,3,-16,-124,126,-98,-30,49,-44,20,73,81,-108,-69,36,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288
404,0.03,100,1,3,1,0,116,-12,-67,-81,106,-59,-75,-77,118,-47,-74,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440
405,0.03,100,1,3,1,0,-113,41,-80,11,-17,74,-39,-77,0,-115,109,-98,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544
406,0.03,100,1,3,1,0,106,121,-17,-45,-104,-3,-122,62,-41,-3,11,84,30,-28,114,63,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778
407,0.03,100,1,3,1,0,-14,-31,-8,-40,-73,109,-96,-75,-39,-91,58,100,22,94,67,2,-28,-39,-10,79,110,-81,-124,26,120,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163
408,0.03,100,1,3,1,0,-11,-90,20,-27,-62,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
409,0.02,100,1,3,1,0,-65,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
410,0.03,100,1,3,1,0,-127,13,8,101,63,89,-83,-3,-43,-98,-56,-27,126,102,119,26,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957
411,0.03,100,1,3,1,0,-76,88,5,10,-24,122,-8,-97,-31,0,74,-23,52,-1,27,-79,67,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932
412,0.03,100,1,3,1,0,94,23,-16,-53,31,11,-15,-11,-65,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373
413,0.03,100,1,3,1,0,84,32,46,-99,-8,99,122,-101,-34,12,-24,-123,-126,76,83,-79,36,-29,-78,43,119,-123,-45,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182
414,0.02,100,1,3,1,0,45,-46,71,-45,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
415,0.03,100,1,3,1,0,-124,-118,16,55,-87,6,88,123,-72,7,104,102,40,99,-57,77,-54,110,-5,42,-19,-75,-1,83,-54,30,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345
416,0.03,100,1,3,1,0,60,1,-78,44,35,70,-20,102,-5,12,-47,2,94,-9,-43,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898
417,0.03,100,1,3,1,0,-108,17,32,-112,-120,127,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
418,0.02,100,1,3,1,0,44,-63,-10,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
419,0.03,100,1,3,1,0,-26,-80,-72,-26,-108,-29,-65,47,-77,69,46,-108,-78,-28,-16,-110,22,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027
420,0.03,100,1,3,1,0,97,-40,-126,-59,-23,34,66,25,-50,21,-107,-91,12,62,44,52,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957
421,0.03,100,1,3,1,0,67,-34,66,-126,-100,101,122,-53,-48,-76,106,-19,-105,-33,-6,-98,-89,-45,10,-107,-112,-43,-111,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085
422,0.03,100,1,3,1,0,92,-68,-96,-80,5,20,58,23,108,97,70,-13,117,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626
423,0.02,100,1,3,1,0,16,-124,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
424,0.02,67,1,3,1,0,-96,31,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
425,0.03,100,1,3,1,0,-15,61,-112,-22,-67,-13,-67,31,8,63,92,-108,19,34,38,-126,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849
426,0.02,100,1,3,1,0,59,83,-32,-36,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
427,0.03,100,1,3,1,0,-62,27,-124,101,3,-27,-79,3,119,25,-14,-80,-110,-26,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802
428,0.03,100,1,3,1,0,30,-85,-70,-9,49,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
429,0.03,100,1,3,1,0,54,76,13,28,101,122,94,-100,-107,-125,-73,-8,-122,-126,-37,-4,119,-117,17,103,14,-86,109,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
430,0.03,100,1,3,1,0,13,-36,90,31,88,-44,98,4,32,-76,64,-69,-50,-81,127,-28,-85,80,-103,-95,-75,-12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
431,0.03,100,1,3,1,0,1,23,-44,74,2,-33,4,127,-52,-92,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388
432,0.03,100,1,3,1,0,-55,-11,67,57,-36,82,126,16,-99,-10,-50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431
433,0.03,100,1,3,1,0,12,26,-70,-25,-112,94,-96,-102,-92,-88,6,107,106,101,-108,-58,108,23,-118,-114,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698
434,0.02,100,1,3,1,0,35,23,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
435,0.03,100,1,3,1,0,-4,113,101,-52,-61,-88,-87,-13,-117,-82,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480
436,0.03,100,1,3,1,0,61,-11,-109,-23,81,-8,-114,-93,63,-7,123,-14,61,126,-74,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742
437,0.03,100,1,3,1,0,72,-22,65,75,99,72,-111,-73,-127,-105,-94,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438
438,0.03,100,1,3,1,0,0,115,98,-12,80,-106,-88,-83,-122,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349
439,0.03,100,1,3,1,0,121,-110,-87,51,60,-59,28,-82,27,-15,108,-32,-38,-34,-89,98,112,-48,-100,-95,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
440,0.03,100,1,3,1,0,-55,-76,-63,7,125,75,99,-102,110,110,16,-48,116,-52,-42,115,29,-82,-32,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279
441,0.03,100,1,3,1,0,-26,-98,73,115,-69,-63,31,102,12,-52,-35,-4,116,-61,-85,-113,-108,-35,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134
442,0.03,100,1,3,1,0,11,114,-10,-9,96,71,-107,3,-57,-3,-43,-107,-108,-94,-5,-96,59,-63,-16,-34,113,-15,-84,75,71,108,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650
443,0.03,100,1,3,1,0,105,-122,97,-49,-14,-123,4,66,-96,-116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352
444,0.03,100,1,3,1,0,116,106,19,87,-104,40,43,49,9,-121,39,117,69,-99,17,70,7,-30,102,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205
445,0.03,100,1,3,1,0,-21,-12,-7,49,-121,-55,-109,85,-62,80,67,125,-58,-83,12,-52,-50,49,-71,88,-18,-114,-38,32,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340
446,0.03,100,1,3,1,0,-37,-24,67,-20,48,8,113,56,-29,8,-5,-110,-112,5,-53,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
447,0.03,100,1,3,1,0,-23,110,46,-16,-46,-29,-124,39,90,127,116,-30,-60,28,82,72,-59,82,5,79,71,111,-52,-107,-47,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526
448,0.03,100,1,3,1,0,56,70,62,-122,46,3,63,83,45,-5,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
449,0.03,100,1,3,1,0,-51,-60,-58,-76,92,101,110,-121,-27,-97,114,120,89,26,33,12,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827
450,0.03,100,1,3,1,0,110,-24,-72,66,44,125,-44,-35,-28,-13,-85,-121,-36,-113,-88,4,-127,37,52,-96,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611
451,0.03,100,1,3,1,0,-96,126,-119,21,79,46,27,-61,124,49,4,-62,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
452,0.03,100,1,3,1,0,30,66,123,48,-72,23,-32,-100,14,99,103,88,-24,-65,43,50,-100,-34,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316
453,0.03,100,1,3,1,0,70,-43,71,-122,-111,47,-59,67,-85,73,7,-124,-45,106,-77,-113,95,82,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074
454,0.03,100,1,3,1,0,111,-10,85,61,-101,-63,96,-69,-39,-18,-67,48,-22,-125,-78,40,111,115,94,78,-38,77,90,116,-55,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230
455,0.02,100,1,3,1,0,-42,-6,-112,-86,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
456,0.03,100,1,3,1,0,45,-102,36,-98,121,-87,-49,-61,1,16,-75,-105,-66,-35,23,-86,8,-39,-47,53,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451
457,0.03,100,1,3,1,0,31,55,-71,22,38,19,-60,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
458,0.03,100,1,3,1,0,-82,61,97,-35,40,-74,-69,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
459,0.03,100,1,3,1,0,-23,-50,-57,50,-24,-60,-91,-118,-105,39,122,-99,73,7,-98,17,-50,-109,94,-72,71,62,-85,-53,-20,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220
460,0.02,100,1,3,1,0,-65,81,13,0,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
461,0.03,100,1,3,1,0,25,-18,51,-73,-57,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
462,0.02,100,1,3,1,0,-110,-54,115,97,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
463,0.03,100,1,3,1,0,11,31,-119,10,101,-52,16,-88,2,99,32,112,-18,-57,109,-38,-91,27,-73,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348
464,0.03,100,1,3,1,0,-5,-23,68,116,-114,-5,-7,85,-117,-77,-48,-19,-76,-57,42,-112,82,103,-28,-20,-59,-85,120,-99,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317
465,0.03,100,1,3,1,0,-28,-75,-116,71,4,95,101,50,-48,-123,52,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442
466,0.03,100,1,3,1,0,-19,-126,-34,10,89,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
467,0.02,67,1,3,1,0,-51,-48,-41,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
468,0.02,100,1,3,1,0,-32,-26,36,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
469,0.03,100,1,3,1,0,97,-82,106,-12,19,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
470,0.03,100,1,3,1,0,-43,-48,33,-30,32,-26,74,77,127,102,-125,24,-17,-71,102,-40,-23,52,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157
471,0.03,100,1,3,1,0,-57,-22,-76,33,-121,126,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
472,0.03,100,1,3,1,0,34,69,112,74,-102,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
473,0.02,67,1,3,1,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
474,0.03,100,1,3,1,0,38,-91,-7,-58,-118,-35,88,127,125,-61,57,-66,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492
475,0.03,100,1,3,1,0,87,-23,67,86,27,15,-25,-20,122,-75,-52,59,-66,55,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776
476,0.02,100,1,3,1,0,50,28,-13,-8,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
477,0.03,100,1,3,1,0,-120,92,-91,-64,28,-15,34,-25,16,17,-110,-93,-98,-89,125,120,56,29,-103,-9,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519
478,0.02,100,1,3,1,0,-17,40,-24,17,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
479,0.03,100,1,3,1,0,29,81,114,-85,-107,55,21,1,-21,82,13,-119,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634
480,0.03,100,1,3,1,0,70,-34,-66,-34,97,51,-60,64,1,-104,-17,-68,18,-102,-95,-113,-52,35,-48,-95,-99,90,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
481,0.03,100,1,3,1,0,-104,106,41,14,-52,-127,-72,86,20,97,43,-93,103,-67,106,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632
482,0.03,100,1,3,1,0,106,112,-109,-88,22,63,114,-37,-113,4,85,-118,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585
483,0.03,100,1,3,1,0,-96,-92,73,-127,77,-52,12,-83,126,-67,105,99,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538
484,0.03,100,1,3,1,0,102,-11,33,-30,94,91,69,54,58,-40,-40,114,91,-106,49,-67,-3,-32,28,75,65,69,-7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
485,0.03,100,1,3,1,0,-108,-5,51,-51,-29,55,38,-125,-116,-101,-13,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468
486,0.03,100,1,3,1,0,2,-66,47,117,-81,-84,124,28,52,36,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448
487,0.03,100,1,3,1,0,-117,-102,60,29,2,-90,34,101,-59,110,54,24,108,74,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461
488,0.03,100,1,3,1,0,59,-123,-106,-96,109,93,-96,-76,36,90,14,-109,91,-44,-110,-42,-92,31,104,69,31,-52,17,39,123,-63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372
489,0.03,100,1,3,1,0,-9,-106,46,-117,-46,-127,4,30,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
